filepath,label,split
data/splits_combined/train/dirty_spot/脏点20180910094237对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095901对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095339对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831163015对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094804对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095148对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093038对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180912144056对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907154214对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093049对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093933对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093835对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180911104624对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910092411对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831160102对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913105243对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094435对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907110520对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913105838对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093603对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831094339对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093648对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831160939对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913105008对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093518对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093459对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180912104234对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094726对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180911142020对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180915104612对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180912101030对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910100223对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093014对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094614对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831163035对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907110344对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094131对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094912对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913110548对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180903100757对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831150325对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910092153对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907111616对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093253对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093340对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180903100624对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093328对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094053对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180911140428对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180911105054对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831153139对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913110343对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095826对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910092718对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907142325对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910100037对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831150301对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180907110406对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095234对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093317对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910092732对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910095047对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831150632对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093401对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831161025对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094924对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910094109对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831144313对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910092110对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913104534对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093144对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093303对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180831153120对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180910093448对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913104812对照样本.jpg,dirty_spot,train
data/splits_combined/train/dirty_spot/脏点20180913105855对照样本.jpg,dirty_spot,train
data/splits_combined/val/dirty_spot/脏点20180910093122对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180913105826对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180831163521对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180912095430对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910093132对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180913105417对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180831163548对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180831094132对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910092317对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910095359对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910094030对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180907112012对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910093720对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180913105749对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180912100912对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180911110926对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180907110438对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910095110对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180913112000对照样本.jpg,dirty_spot,val
data/splits_combined/val/dirty_spot/脏点20180910095849对照样本.jpg,dirty_spot,val
data/splits_combined/test/dirty_spot/脏点20180910094739对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180907152023对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180907111904对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831153018对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831143909对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831143955对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180910093825对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180910095417对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831150937对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180910094947对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180913110806对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180912094909对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831155953对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180913104720对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831163127对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180907135411对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180907153736对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180910092250对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180913104757对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831143130对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180831160918对照样本.jpg,dirty_spot,test
data/splits_combined/test/dirty_spot/脏点20180911104657对照样本.jpg,dirty_spot,test
data/splits_combined/train/drain_bottom/漏底20180901091344对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093953对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095833对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092039对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094650对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829164328对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095625对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829172401对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102843对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162642对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091712对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093015对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092551对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908105939对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162838对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908103627对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095426对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908093312对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095457对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160649对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160214对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092158对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093238对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095706对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908105626对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095440对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163033对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152349对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829163905对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094526对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160403对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091437对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091802对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094600对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829174206对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093252对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135603对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829171209对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094701对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160306对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102922对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093218对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102806对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095431对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095039对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160157对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135443对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093324对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160315对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830140608对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102855对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152313对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135239对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092942对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091854对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830163054对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091616对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908103931对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092429对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912162826对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093825对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095135对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829164123对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908095435对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160714对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094944对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092440对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095803对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908092755对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094007对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152448对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912164053对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095943对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091448对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912153730对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095702对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162859对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910103046对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095715对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093313对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830133907对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095216对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908102955对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163025对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135424对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829174130对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091541对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091333对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091842对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152819对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094416对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160353对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102909对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092530对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908104252对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152413对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829172423对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091604对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092328对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829171852对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830134103对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910103001对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162536对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095443对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094104对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095727对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095717对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091650对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093724对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093423对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092316对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095639对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912153922对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095740对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912164032对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829173910对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163041对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091701对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094537对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912162818对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092814对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135937对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095227对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093849对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163057对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094548对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094125对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162452对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910103411对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829163008对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908105012对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094439对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163834对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152340对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094503对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091916对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095326对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830134026对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829163924对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091425对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094020对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163755对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095652对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092306对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095555对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092826对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830140503对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830140359对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830133942对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180915095845对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160231对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093350对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093737对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095111对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095525对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910103222对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095342对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094919对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092842对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094515对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908095021对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152512对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094405对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091411对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135519对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152830对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830135542对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152727对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095017对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163049对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093411对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095052对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095508对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908095703对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094428对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830163042对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912164133对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908102758对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092416对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091740对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829172250对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180910102819对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829173104对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091831对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095252对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830163213对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912160809对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095305对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095006对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091529对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908105549对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901093152对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908104120对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091357对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912152748对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094038对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830162421对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180908104512对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901094624对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180829173844对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095028对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180912163733对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095358对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901091514对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901095201对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180830163006对照样本.jpg,drain_bottom,train
data/splits_combined/train/drain_bottom/漏底20180901092050对照样本.jpg,drain_bottom,train
